episode,reward,success,length
3074,0.611541,1,1
3075,1.0940961,1,1
3076,-0.1,0,1
3077,1.1112847,1,1
3078,-0.072752416,1,2
3079,1.1519547,1,2
3080,1.0708241,1,1
3081,1.1226759,1,1
3082,1.1671051,1,1
3083,1.0247494,1,1
3084,-0.1,0,1
3085,-0.1,0,1
3086,1.0949241,1,1
3087,-0.1,0,1
3088,1.0482081,1,2
3089,-0.1,0,1
3090,-0.1,0,1
3091,1.0793313,1,2
3092,1.2606659,1,5
3093,-0.1,0,1
3094,-0.1067707,0,2
3095,-0.1,0,1
3096,-0.1517415,0,2
3097,-0.12580676,0,2
3098,-0.1,0,1
3099,1.029024,1,1
3100,1.1367953,1,1
3101,1.1917783,1,1
3102,-0.1,0,1
3103,-0.16461267,0,2
3104,-0.1,0,1
3105,1.0513763,1,2
3106,1.175739,1,1
3107,0.8572524,1,3
3108,-0.1,0,1
3109,1.1485804,1,2
3110,1.0391018,1,1
3111,0.7622576,1,1
3112,-0.1,0,1
3113,-0.1,0,1
3114,-0.1,0,1
3115,-0.1,0,1
3116,-0.1,0,1
3117,-0.1,0,1
3118,-0.1,0,1
3119,-0.1,0,1
3120,-0.1,0,1
3121,1.0517441,1,1
3122,-0.1,0,1
3123,1.0785217,1,1
3124,-0.1,0,1
3125,1.161496,1,1
3126,0.5596728,1,1
3127,-0.1,0,1
3128,-0.1,0,1
3129,-0.1,0,1
3130,1.0910336,1,1
3131,-0.1,0,1
3132,1.1276255,1,1
3133,1.0329213,1,1
3134,-0.1,0,1
3135,0.0815352,1,2
3136,-0.1,0,1
3137,-0.1,0,1
3138,-0.1,0,1
3139,1.0446188,1,1
3140,-0.1,0,1
3141,-0.1,0,1
3142,-0.1,0,1
3143,1.0280193,1,1
3144,-0.1,0,1
3145,1.191851,1,1
3146,-0.1,0,1
3147,1.1167172,1,1
3148,-0.1,0,1
3149,-0.15239263,0,2
3150,-0.1,0,1
3151,-0.1,0,1
3152,-0.1,0,1
3153,-0.1,0,1
3154,1.0151656,1,1
3155,-0.1,0,1
3156,-0.1,0,1
3157,-0.1,0,1
3158,-0.1,0,1
3159,1.1565906,1,1
3160,-0.1,0,1
3161,-0.1,0,1
3162,0.8084706,1,5
3163,1.0769745,1,1
3164,1.1391736,1,2
3165,0.006549217,1,3
3166,1.0362443,1,2
3167,-0.1,0,1
3168,-0.1,0,1
3169,1.0270414,1,1
3170,0.5798915,1,1
3171,-0.1,0,1
3172,-0.12897828,0,2
3173,0.5928425,1,1
3174,-0.1,0,1
3175,1.0757134,1,1
3176,-0.1,0,1
3177,-0.1,0,1
3178,-0.1,0,1
3179,1.1263789,1,1
3180,1.1693549,1,1
3181,1.0464904,1,1
3182,-0.1,0,1
3183,1.0947084,1,1
3184,-0.1,0,1
3185,-0.11361329,1,3
3186,-0.1,0,1
3187,-0.1,0,1
3188,-0.1,0,1
3189,0.03698217,1,2
3190,-0.1,0,1
3191,-0.1,0,1
3192,-0.1,0,1
3193,-0.1,0,1
3194,-0.1,0,1
3195,0.5213698,1,1
3196,1.0475869,1,1
3197,-0.1,0,1
3198,1.05487,1,1
3199,-0.080928825,1,2
3200,1.0581708,1,1
3201,-0.1,0,1
3202,-0.1,0,1
3203,-0.1,0,1
3204,1.0572438,1,2
3205,1.0269701,1,1
3206,0.9857531,1,3
3207,-0.1,0,1
3208,-0.1889213,0,2
3209,1.1185111,1,1
3210,1.0661675,1,1
3211,-0.1,0,1
3212,-0.1,0,1
3213,-0.1,0,1
3214,-0.1,0,1
3215,-0.1,0,1
3216,1.1352049,1,1
3217,-0.1,0,1
3218,-0.1,0,1
3219,-0.16066024,0,2
3220,-0.1,0,1
3221,1.0836313,1,1
3222,-0.1,0,1
3223,-0.1,0,1
3224,1.121864,1,1
3225,-0.1,0,1
3226,0.939943,1,1
3227,1.103493,1,1
3228,-0.1,0,1
3229,1.0738896,1,1
3230,-0.1,0,1
3231,1.112869,1,1
3232,1.0901351,1,1
3233,-0.1,0,1
3234,-0.1,0,1
3235,-0.1,0,1
3236,-0.1,0,1
3237,1.1950094,1,1
3238,-0.1,0,1
3239,-0.1,0,1
3240,-0.1,0,1
3241,1.0940409,1,1
3242,-0.1,0,1
3243,-0.16458282,0,2
3244,-0.1,0,1
3245,-0.1,0,1
3246,0.042862512,1,2
3247,-0.1,0,1
3248,-0.1639728,0,2
3249,-0.1,0,1
3250,-0.1,0,1
3251,-0.1,0,1
3252,-0.1,0,1
3253,1.0122117,1,1
3254,-0.1,0,1
3255,-0.1,0,1
3256,-0.1,0,1
3257,-0.20107533,0,2
3258,0.54886454,1,1
3259,-0.06508973,1,2
3260,1.1411214,1,1
3261,-0.1,0,1
3262,-0.1,0,1
3263,-0.1,0,1
3264,-0.1,0,1
3265,-0.1,0,1
3266,-0.1,0,1
3267,1.1012362,1,1
3268,-0.1,0,1
3269,-0.1,0,1
3270,-0.1,0,1
3271,-0.12844831,0,2
3272,-0.1,0,1
3273,1.031916,1,3
3274,-0.114763394,0,2
3275,1.1629725,1,1
3276,0.6195859,1,1
3277,-0.1,0,1
3278,-0.1,0,1
3279,-0.14155123,0,2
3280,-0.1,0,1
3281,-0.1,0,1
3282,0.6519602,1,1
3283,-0.1,0,1
3284,-0.1,0,1
3285,-0.1435678,0,2
3286,-0.1,0,1
3287,-0.1,0,1
3288,-0.1,0,1
3289,-0.1,0,1
3290,1.0615414,1,1
3291,-0.1,0,1
3292,-0.1,0,1
3293,-0.1,0,1
3294,-0.1,0,1
3295,-0.1646524,0,2
3296,-0.083854936,1,2
3297,-0.1,0,1
3298,-0.1,0,1
3299,-0.0025355294,1,2
3300,-0.1,0,1
3301,-0.1,0,1
3302,-0.1,0,1
3303,-0.1,0,1
3304,-0.1,0,1
3305,-0.1,0,1
3306,-0.1,0,1
3307,-0.1,0,1
3308,-0.1,0,1
3309,1.1125877,1,1
3310,-0.1,0,1
3311,1.0155815,1,1
3312,1.1329379,1,1
3313,-0.1,0,1
3314,-0.08866509,1,3
3315,0.576583,1,1
3316,-0.1,0,1
3317,-0.1,0,1
3318,-0.1,0,1
3319,-0.1,0,1
3320,0.5910039,1,1
3321,1.057323,1,1
3322,-0.1,0,1
3323,1.1087067,1,1
3324,-0.1,0,1
3325,-0.14043745,0,3
3326,1.1333123,1,1
3327,-0.0074781626,1,2
3328,-0.1,0,1
3329,-0.1,0,1
3330,-0.1,0,1
3331,-0.1,0,1
3332,-0.1,0,1
3333,1.0707251,1,1
3334,-0.1,0,1
3335,1.1014102,1,1
3336,1.117431,1,1
3337,-0.1,0,1
3338,0.9525459,1,1
3339,-0.1,0,1
3340,0.962233,1,1
3341,-0.16423723,0,2
3342,-0.1,0,1
3343,1.0299034,1,1
3344,-0.13353217,0,2
3345,-0.1,0,1
3346,1.1090181,1,1
3347,-0.1,0,1
3348,-0.1,0,1
3349,1.1741874,1,1
3350,1.1402144,1,1
3351,-0.1,0,1
3352,-0.1,0,1
3353,-0.1,0,1
3354,-0.1,0,1
3355,-0.1,0,1
3356,-0.1,0,1
3357,1.1325717,1,1
3358,1.0541366,1,4
3359,0.35650343,1,2
3360,-0.1,0,1
3361,1.0129606,1,1
3362,1.1445069,1,1
3363,-0.1,0,1
3364,-0.1,0,1
3365,1.0813986,1,1
3366,-0.1,0,1
3367,-0.1,0,1
3368,-0.1,0,1
3369,1.1219666,1,1
3370,-0.1,0,1
3371,-0.025224641,1,2
3372,-0.1,0,1
3373,-0.1,0,1
3374,0.98244697,1,1
3375,-0.20539701,0,2
3376,1.0502149,1,1
3377,-0.1,0,1
3378,1.0978731,1,1
3379,-0.1,0,1
3380,1.0009209,1,3
3381,1.0981503,1,1
3382,1.044505,1,1
3383,-0.1,0,1
3384,-0.1,0,1
3385,-0.1,0,1
3386,1.0620781,1,1
3387,1.1177013,1,1
3388,0.98221713,1,1
3389,1.0864199,1,1
3390,-0.1,0,1
3391,-0.08933077,1,2
3392,-0.1,0,1
3393,-0.100576505,0,2
3394,-0.1,0,1
3395,1.0923644,1,1
3396,-0.1,0,1
3397,1.0627866,1,1
3398,-0.15002069,0,2
3399,-0.1,0,1
3400,-0.1,0,1
3401,-0.1,0,1
3402,-0.1,0,1
3403,0.5516403,1,2
3404,1.0160338,1,1
3405,-0.039062437,1,2
3406,-0.09175677,1,2
3407,-0.1,0,1
3408,-0.1,0,1
3409,-0.1,0,1
3410,0.97484964,1,1
3411,-0.1,0,1
3412,-0.1,0,1
3413,1.0782942,1,1
3414,-0.1,0,1
3415,1.1067044,1,1
3416,-0.1,0,1
3417,-0.067729175,1,2
3418,1.160874,1,2
3419,-0.13718355,0,2
3420,1.0728068,1,1
3421,-0.1,0,1
3422,1.078962,1,1
3423,-0.1,0,1
3424,-0.1,0,1
3425,1.0802013,1,2
3426,-0.1,0,1
3427,0.96507955,1,2
3428,-0.1,0,1
3429,-0.1,0,1
3430,-0.1,0,1
3431,-0.1,0,1
3432,1.1306651,1,1
3433,-0.1,0,1
3434,-0.1,0,1
3435,1.1015264,1,1
3436,1.1629499,1,2
3437,1.0929027,1,1
3438,1.0277393,1,1
3439,-0.1,0,1
3440,-0.1,0,1
3441,1.0825027,1,1
3442,0.5777765,1,3
3443,-0.1,0,1
3444,1.0859259,1,1
3445,0.6444209,1,1
3446,-0.1,0,1
3447,1.1246157,1,1
3448,-0.1,0,1
3449,1.1128615,1,1
3450,0.99931216,1,1
3451,1.059441,1,2
3452,1.0943729,1,1
3453,-0.1,0,1
3454,-0.1,0,1
3455,1.0539366,1,1
3456,-0.1,0,1
3457,-0.1,0,1
3458,-0.04393265,1,2
3459,-0.1,0,1
3460,-0.1,0,1
3461,-0.1,0,1
3462,0.9330241,1,3
3463,-0.1,0,1
3464,-0.13420844,0,3
3465,0.6853769,1,1
3466,-0.1,0,1
3467,-0.1,0,1
3468,0.6164569,1,1
3469,-0.1,0,1
3470,1.0811468,1,1
3471,-0.09486878,1,2
3472,1.0550317,1,1
3473,-0.1,0,1
3474,1.0156522,1,1
3475,-0.16325803,0,2
3476,0.6703247,1,1
3477,-0.1,0,1
3478,0.50566524,1,1
3479,1.0567588,1,1
3480,-0.1,0,1
3481,-0.09962697,1,2
3482,1.0476719,1,1
3483,1.0840781,1,1
3484,-0.1,0,1
3485,1.1164006,1,1
3486,-0.1,0,1
3487,-0.068375245,1,3
3488,1.1561342,1,1
3489,1.1546174,1,2
3490,-0.1,0,1
3491,-0.054674994,1,2
3492,1.1921812,1,1
3493,1.1154674,1,1
3494,1.1111841,1,1
3495,1.0553477,1,1
3496,-0.1,0,1
3497,-0.11575634,1,3
3498,-0.1,0,1
3499,1.0859748,1,1
3500,0.54052365,1,1
3501,-0.1,0,1
3502,1.1122068,1,1
3503,-0.1,0,1
3504,-0.1,0,1
3505,-0.1,0,1
3506,1.076499,1,1
3507,-0.1,0,1
3508,1.1346697,1,1
3509,1.1213737,1,1
3510,-0.040186543,1,2
3511,-0.1,0,1
3512,1.148831,1,1
3513,1.1889155,1,1
3514,-0.1,0,1
3515,-0.1,0,1
3516,1.0176721,1,1
3517,-0.1,0,1
3518,1.1173532,1,1
3519,-0.060357198,1,3
3520,-0.1,0,1
3521,-0.1,0,1
3522,1.1233342,1,1
3523,1.1529047,1,1
3524,-0.1,0,1
3525,-0.1,0,1
3526,1.1607784,1,2
3527,-0.1,0,1
3528,-0.1,0,1
3529,-0.1,0,1
3530,1.020716,1,1
3531,-0.1,0,1
3532,-0.1,0,1
3533,1.0307767,1,1
3534,1.1015713,1,1
3535,1.1750675,1,1
3536,1.1074421,1,1
3537,1.0310527,1,1
3538,-0.1,0,1
3539,-0.1,0,1
3540,1.0175478,1,1
3541,0.5214917,1,1
3542,-0.1,0,1
3543,1.1139078,1,1
3544,1.0587599,1,1
3545,-0.1,0,1
3546,1.0894709,1,2
3547,1.1553686,1,1
3548,-0.1,0,1
3549,-0.1,0,1
3550,1.2057899,1,1
3551,-0.1,0,1
3552,-0.0668707,1,2
3553,-0.1,0,1
3554,1.0430592,1,1
3555,1.0098051,1,1
3556,-0.17636734,0,4
3557,1.0758214,1,2
3558,0.67052054,1,2
3559,0.58393437,1,2
3560,1.233398,1,1
3561,1.1706468,1,1
3562,0.8820893,1,2
3563,-0.1,0,1
3564,1.0216572,1,1
3565,1.088599,1,1
3566,-0.1,0,1
3567,-0.1,0,1
3568,-0.1,0,1
3569,1.1126968,1,1
3570,-0.1,0,1
3571,-0.1,0,1
3572,-0.1,0,1
3573,-0.1,0,1
3574,-0.1,0,1
3575,-0.1,0,1
3576,-0.1,0,1
3577,1.1500432,1,1
3578,0.5878153,1,1
3579,1.1173611,1,1
3580,-0.1,0,1
3581,1.0358009,1,1
3582,1.0196024,1,1
3583,-0.1,0,1
3584,-0.1,0,1
3585,0.96447676,1,1
3586,-0.1,0,1
3587,-0.1,0,1
3588,-0.1,0,1
3589,1.0569816,1,1
3590,-0.1,0,1
3591,-0.1,0,1
3592,-0.1,0,1
3593,-0.042821784,1,2
3594,1.1045653,1,1
3595,0.9859487,1,1
3596,1.124734,1,1
3597,1.0601089,1,1
3598,-0.1,0,1
3599,-0.1,0,1
3600,-0.1,0,1
3601,1.0584719,1,2
3602,-0.1,0,1
3603,1.0607967,1,1
3604,-0.059881784,1,2
3605,-0.1,0,1
3606,1.1614472,1,1
3607,1.0726563,1,1
3608,1.1755612,1,2
3609,1.0998058,1,1
3610,-0.1,0,1
3611,1.1864448,1,1
3612,1.1573995,1,1
3613,-0.1,0,1
3614,1.0886619,1,2
3615,1.0855548,1,1
3616,-0.1,0,1
3617,0.6066091,1,1
3618,1.092708,1,1
3619,0.5273503,1,1
3620,-0.1,0,1
3621,1.0010546,1,1
3622,-0.1,0,1
3623,-0.16026281,0,2
3624,-0.1,0,1
3625,1.0789357,1,1
3626,0.06403359,1,2
3627,-0.1154914,0,2
3628,1.1856802,1,1
3629,-0.1008433,0,2
3630,-0.06519753,1,3
3631,1.1441256,1,1
3632,1.0743096,1,1
3633,-0.1,0,1
3634,-0.1,0,1
3635,-0.1,0,1
3636,0.60088134,1,1
3637,0.6669509,1,2
3638,-0.1,0,1
3639,-0.1,0,1
3640,1.1669594,1,2
3641,-0.1,0,1
3642,1.0175321,1,1
3643,1.0855501,1,1
3644,1.0700585,1,1
3645,-0.1,0,1
3646,-0.1,0,1
3647,0.6655714,1,1
3648,-0.14942256,0,2
3649,1.0365183,1,1
3650,-0.1,0,1
3651,-0.1,0,1
3652,1.1932555,1,1
3653,-0.1,0,1
3654,1.0637405,1,1
3655,1.1101557,1,1
3656,1.0543512,1,1
3657,-0.12311593,0,2
3658,1.1117263,1,1
3659,1.1196218,1,1
3660,0.5794227,1,1
3661,1.1458929,1,1
3662,1.0140816,1,1
3663,1.096012,1,1
3664,-0.1,0,1
3665,1.1325192,1,1
3666,-0.1,0,1
3667,1.2150644,1,1
3668,1.1808809,1,1
3669,-0.1,0,1
3670,0.038843937,1,2
3671,-0.1,0,1
3672,-0.1,0,1
3673,0.54693174,1,2
3674,-0.24157557,0,3
3675,1.1575844,1,2
3676,1.1003126,1,1
3677,-0.1,0,1
3678,-0.1,0,1
3679,1.1052991,1,1
3680,-0.1,0,1
3681,1.0256087,1,3
3682,1.1102415,1,1
3683,-0.1,0,1
3684,-0.1,0,1
3685,0.5678947,1,1
3686,-0.1,0,1
3687,-0.11290264,0,2
3688,0.5128061,1,1
3689,1.066541,1,1
3690,1.1078616,1,1
3691,-0.1,0,1
3692,-0.1,0,1
3693,-0.1,0,1
3694,-0.1,0,1
3695,-0.1,0,1
3696,1.161966,1,1
3697,-0.1,0,1
3698,1.047743,1,1
3699,1.1014944,1,1
3700,-0.1,0,1
3701,-0.1,0,1
3702,1.1890613,1,1
3703,-0.1,0,1
3704,1.0432591,1,1
3705,-0.1,0,1
3706,-0.1,0,1
3707,-0.1,0,1
3708,-0.1,0,1
3709,1.1441268,1,1
3710,1.0200007,1,3
3711,1.1183075,1,1
3712,-0.1,0,1
3713,-0.1,0,1
3714,-0.1,0,1
3715,-0.1,0,1
3716,1.0721854,1,1
3717,-0.1,0,1
3718,-0.1,0,1
3719,-0.1,0,1
3720,1.0627576,1,1
3721,-0.1,0,1
3722,0.55106854,1,1
3723,1.0384923,1,1
3724,-0.1,0,1
3725,-0.1,0,1
3726,1.0682893,1,1
3727,1.1964746,1,1
3728,1.079908,1,1
3729,-0.1,0,1
3730,-0.1,0,1
3731,1.1885049,1,2
3732,-0.1,0,1
3733,1.0597076,1,1
3734,-0.1,0,1
3735,1.1236321,1,1
3736,-0.1,0,1
3737,-0.1,0,1
3738,1.0306321,1,2
3739,-0.1,0,1
3740,-0.18714668,0,2
3741,-0.005977042,1,2
3742,-0.1,0,1
3743,-0.1,0,1
3744,0.58443815,1,1
3745,1.0440962,1,1
3746,1.0303847,1,2
3747,-0.13252838,0,2
3748,1.103619,1,1
3749,0.64445096,1,1
3750,1.0699129,1,1
3751,-0.1,0,1
3752,-0.1,0,1
3753,-0.1,0,1
3754,-0.1,0,1
3755,-0.1,0,1
3756,-0.0351758,1,2
3757,1.047496,1,1
3758,1.1205156,1,1
3759,-0.1,0,1
3760,-0.1,0,1
3761,-0.1,0,1
3762,1.1167818,1,1
3763,-0.1,0,1
3764,0.994386,1,1
3765,-0.1,0,1
3766,0.6178746,1,1
3767,0.5744364,1,1
3768,-0.1,0,1
3769,-0.1,0,1
3770,-0.08228453,1,2
3771,-0.1,0,1
3772,-0.1189208,0,2
3773,-0.11086032,0,2
3774,-0.1,0,1
3775,-0.1,0,1
3776,1.0156438,1,1
3777,1.14642,1,1
3778,0.513061,1,1
3779,1.1493297,1,1
3780,1.0932279,1,1
3781,-0.1,0,1
3782,1.1017076,1,1
3783,1.1011916,1,1
3784,1.1054485,1,1
3785,1.102758,1,1
3786,-0.17815378,0,2
3787,-0.1,0,1
3788,1.038562,1,1
3789,-0.1,0,1
3790,1.1080245,1,1
3791,-0.1,0,1
3792,-0.08652111,1,2
3793,-0.1,0,1
3794,1.2314088,1,2
3795,0.5894943,1,1
3796,-0.1,0,1
3797,0.99517703,1,1
3798,1.1062552,1,1
3799,-0.1,0,1
3800,-0.16926584,0,2
3801,0.7210354,1,1
3802,1.1642201,1,1
3803,-0.1,0,1
3804,1.1164595,1,1
3805,-0.1,0,1
3806,1.0402242,1,1
3807,1.0891613,1,1
3808,1.1625258,1,1
3809,-0.16011551,1,3
3810,1.0074346,1,1
3811,1.0665822,1,1
3812,-0.1,0,1
3813,-0.1,0,1
3814,1.1229453,1,1
3815,-0.1,0,1
3816,-0.1,0,1
3817,1.1005085,1,1
3818,1.094592,1,1
3819,1.0184565,1,1
3820,1.0916146,1,1
3821,-0.1,0,1
3822,-0.1,0,1
3823,1.2248838,1,1
3824,-0.1,0,1
3825,1.0728751,1,1
3826,-0.1,0,1
3827,-0.1,0,1
3828,1.0440105,1,1
3829,-0.1,0,1
3830,-0.1,0,1
3831,1.0840085,1,1
3832,-0.1,0,1
3833,-0.1,0,1
3834,1.0804026,1,1
3835,-0.1,0,1
3836,-0.1,0,1
3837,-0.1,0,1
3838,-0.1,0,1
3839,-0.1,0,1
3840,0.027014084,1,2
3841,1.1160897,1,1
3842,-0.1,0,1
3843,1.1155955,1,1
3844,-0.1,0,1
3845,-0.1,0,1
3846,1.1193311,1,1
3847,1.0885572,1,1
3848,-0.1,0,1
3849,1.0446594,1,3
3850,-0.1,0,1
3851,1.1307033,1,1
3852,-0.1,0,1
3853,1.1260036,1,1
3854,-0.1,0,1
3855,1.1532212,1,1
3856,-0.1,0,1
3857,1.1277885,1,1
3858,-0.1,0,1
3859,-0.1,0,1
3860,-0.08922186,1,2
3861,-0.1,0,1
3862,1.0719159,1,1
3863,-0.1,0,1
3864,1.096131,1,4
3865,-0.1,0,1
3866,-0.1,0,1
3867,-0.1,0,1
3868,1.0357915,1,2
3869,1.0500122,1,1
3870,-0.1,0,1
3871,1.1178218,1,1
3872,-0.14109115,0,2
3873,-0.10889292,0,2
3874,1.0369349,1,1
3875,0.5943604,1,1
3876,1.0884609,1,1
3877,1.0756319,1,1
3878,1.047764,1,1
3879,-0.20566416,0,3
3880,-0.1,0,1
3881,1.0549531,1,1
3882,0.5716539,1,1
3883,-0.1,0,1
3884,1.1775131,1,1
3885,-0.1,0,1
3886,1.0549018,1,2
3887,-0.13950925,0,2
3888,-0.1,0,1
3889,1.1190231,1,1
3890,1.1849043,1,1
3891,1.0411204,1,1
3892,1.0222118,1,1
3893,-0.1,0,1
3894,-0.1,0,1
3895,1.093228,1,1
3896,-0.1,0,1
3897,1.0060078,1,1
3898,-0.1,0,1
3899,1.0717118,1,1
3900,1.0750663,1,3
3901,1.1157062,1,1
3902,-0.1,0,1
3903,-0.1,0,1
3904,-0.1,0,1
3905,-0.1,0,1
3906,-0.1,0,1
3907,1.1312523,1,1
3908,-0.1,0,1
3909,0.5713524,1,1
3910,-0.1,0,1
3911,0.6370976,1,1
3912,-0.11278576,0,2
3913,-0.1,0,1
3914,-0.1,0,1
3915,-0.1,0,1
3916,1.0798329,1,1
3917,-0.08492704,1,2
3918,0.90976,1,3
3919,-0.032990232,1,2
3920,-0.1,0,1
3921,1.0849376,1,1
3922,-0.1,0,1
3923,-0.1,0,1
3924,-0.1,0,1
3925,-0.10510544,0,2
3926,1.1412301,1,1
3927,-0.1,0,1
3928,1.1357249,1,1
3929,0.6591713,1,1
3930,-0.1,0,1
3931,-0.1,0,1
3932,1.0708437,1,2
3933,-0.1,0,1
3934,1.0386438,1,1
3935,-0.1,0,1
3936,1.0096083,1,2
3937,1.0763395,1,1
3938,1.2222034,1,1
3939,1.0137874,1,1
3940,-0.1,0,1
3941,1.1096851,1,2
3942,-0.1,0,1
3943,-0.1,0,1
3944,-0.1,0,1
3945,-0.1,0,1
3946,1.1038481,1,1
3947,1.07996,1,1
3948,1.0828475,1,1
3949,-0.1,0,1
3950,-0.1,0,1
3951,1.0188844,1,1
3952,-0.1,0,1
3953,-0.1,0,1
3954,-0.1,0,1
3955,1.1126677,1,1
3956,-0.1,0,1
3957,0.9917606,1,1
3958,-0.1,0,1
3959,0.9948632,1,1
3960,0.5430466,1,1
3961,1.1468939,1,1
3962,1.0491922,1,1
3963,1.1241547,1,1
3964,1.088184,1,1
3965,-0.1,0,1
3966,-0.1,0,1
3967,1.121258,1,1
3968,1.0680751,1,1
3969,1.1537876,1,1
3970,-0.09858699,1,2
3971,-0.1,0,1
3972,1.1013819,1,1
3973,1.0723617,1,1
3974,-0.1,0,1
3975,-0.1,0,1
3976,1.0959836,1,1
3977,1.0315598,1,1
3978,-0.1,0,1
3979,-0.1,0,1
3980,1.1049647,1,1
3981,-0.1,0,1
3982,-0.14843461,1,4
3983,1.0025134,1,1
3984,1.1115848,1,1
3985,-0.1,0,1
3986,1.154997,1,1
3987,-0.1,0,1
3988,1.1601826,1,1
3989,-0.1,0,1
3990,-0.1,0,1
3991,-0.1,0,1
3992,-0.1,0,1
3993,1.0419323,1,2
3994,-0.1,0,1
3995,-0.1,0,1
3996,-0.1,0,1
3997,-0.1,0,1
3998,-0.1,0,1
3999,1.1578734,1,1
4000,0.6534534,1,1
4001,1.065723,1,1
4002,-0.1,0,1
4003,1.0587156,1,1
4004,1.022061,1,1
4005,-0.1,0,1
4006,-0.1,0,1
4007,0.5658984,1,3
4008,-0.1,0,1
4009,-0.1,0,1
4010,1.089511,1,2
4011,1.0511683,1,1
4012,1.072041,1,1
4013,-0.1,0,1
4014,1.1385542,1,1
4015,1.1590286,1,1
4016,-0.1,0,1
4017,1.0921736,1,1
4018,1.0367274,1,1
4019,-0.1,0,1
4020,1.0684673,1,1
4021,1.1026607,1,1
4022,-0.1,0,1
4023,1.0004468,1,1
4024,-0.1,0,1
4025,-0.1,0,1
4026,-0.1,0,1
4027,-0.1,0,1
4028,1.150688,1,1
4029,1.0543151,1,1
4030,-0.1,0,1
4031,1.034395,1,1
4032,-0.1,0,1
4033,-0.1,0,1
4034,-0.1,0,1
4035,-0.1,0,1
4036,-0.1,0,1
4037,-0.1,0,1
4038,1.0532825,1,1
4039,-0.1,0,1
4040,-0.1,0,1
4041,-0.12109745,0,2
4042,1.0864362,1,2
4043,0.045950703,1,2
4044,-0.1,0,1
4045,-0.19130611,0,2
4046,-0.1,0,1
4047,-0.1,0,1
4048,-0.1,0,1
4049,-0.1,0,1
4050,-0.1,0,1
4051,-0.1,0,1
4052,1.0555376,1,1
4053,1.1063321,1,1
4054,0.56525433,1,1
4055,-0.1,0,1
4056,-0.1,0,1
4057,-0.1,0,1
4058,-0.13168474,0,2
4059,-0.1,0,1
4060,1.1687484,1,1
4061,0.99936944,1,1
4062,-0.1,0,1
4063,1.0312139,1,2
4064,1.1915207,1,1
4065,1.1343223,1,1
4066,-0.1,0,1
4067,1.1506335,1,1
4068,0.5480599,1,1
4069,-0.1,0,1
4070,1.1501551,1,1
4071,-0.1,0,1
4072,-0.1,0,1
4073,1.0016088,1,1
4074,1.0756401,1,1
4075,1.1050885,1,1
4076,-0.1,0,1
4077,1.0522515,1,1
4078,0.59396654,1,1
4079,-0.1,0,1
4080,-0.1,0,1
4081,1.0579838,1,1
4082,-0.058589306,1,2
4083,-0.1,0,1
4084,-0.1,0,1
4085,1.0038114,1,1
4086,1.0855473,1,2
4087,1.088636,1,1
4088,-0.1,0,1
4089,-0.1,0,1
4090,1.0670403,1,1
4091,1.1064337,1,1
4092,-0.1,0,1
4093,-0.1,0,1
4094,-0.1,0,1
4095,-0.1,0,1
4096,1.1135305,1,1
4097,-0.1,0,1
4098,1.0737573,1,1
4099,-0.1,0,1
4100,1.151718,1,1
4101,-0.1,0,1
4102,1.2157159,1,1
4103,-0.1,0,1
4104,1.1519628,1,1
4105,0.021052703,1,2
4106,1.0677931,1,1
4107,-0.1,0,1
4108,-0.1,0,1
4109,-0.1,0,1
4110,-0.1,0,1
4111,1.1414264,1,1
4112,-0.1,0,1
4113,-0.1,0,1
4114,1.1443603,1,1
4115,0.584615,1,1
4116,1.0462025,1,1
4117,1.175329,1,1
4118,-0.1,0,1
4119,-0.1,0,1
4120,-0.1,0,1
4121,-0.1,0,1
4122,-0.1,0,1
4123,1.0996289,1,1
4124,-0.1,0,1
4125,1.0458809,1,1
4126,0.6076161,1,1
4127,-0.029054455,1,2
4128,1.1483161,1,1
4129,-0.1,0,1
4130,-0.1,0,1
4131,-0.1,0,1
4132,1.0744642,1,1
4133,-0.1,0,1
4134,0.6019532,1,1
4135,-0.1,0,1
4136,-0.1,0,1
4137,-0.1,0,1
4138,0.9804332,1,1
4139,1.0800474,1,1
4140,-0.0077560768,1,2
4141,1.0735866,1,1
4142,-0.1,0,1
4143,1.1117698,1,1
4144,1.0814904,1,1
4145,-0.1,0,1
4146,-0.1,0,1
4147,-0.1,0,1
4148,-0.11692915,0,2
4149,1.1188709,1,3
4150,1.1051126,1,1
4151,-0.1,0,1
4152,1.0371517,1,1
4153,-0.1,0,1
4154,1.0504177,1,1
4155,1.1364106,1,1
4156,-0.1,0,1
4157,1.0702883,1,1
4158,-0.1,0,1
4159,1.04336,1,1
4160,1.0687987,1,1
4161,-0.1,0,1
4162,1.052613,1,1
4163,1.022326,1,1
4164,0.023721673,1,2
4165,-0.1,0,1
4166,1.1167408,1,1
4167,-0.1,0,1
4168,-0.1,0,1
4169,-0.1,0,1
4170,1.081058,1,1
4171,-0.1,0,1
4172,-0.1,0,1
4173,-0.1,0,1
4174,-0.1,0,1
4175,-0.12594923,0,2
4176,0.98677,1,1
4177,-0.1,0,1
4178,-0.2175602,0,2
4179,-0.1,0,1
4180,1.0523851,1,1
4181,-0.1,0,1
4182,0.716251,1,1
4183,1.063012,1,1
4184,1.0981885,1,1
4185,1.056215,1,1
4186,1.2342038,1,1
4187,1.132702,1,1
4188,1.0037379,1,1
4189,-0.1,0,1
