episode,reward,success_rate
36830,0.5,1
36831,1.0,1
36832,0.5,1
36833,1.0,1
36834,0.5,1
36835,0.5,1
36836,0.5,1
36837,1.0,1
36838,0.5,1
36839,0.5,1
36840,0.5,1
36841,0.5,1
36842,1.0,1
36843,1.0,1
36844,0.5,1
36845,1.0,1
36846,0.5,1
36847,0.5,1
36848,0.5,1
36849,0.5,1
36850,1.0,1
36851,1.0,1
36852,0.5,1
36853,1.0,1
36854,0.5,1
36855,0.5,1
36856,0.5,1
36857,-0.1,0
36858,1.0,1
36859,1.0,1
36860,0.5,1
36861,0.5,1
36862,-0.1,0
36863,1.0,1
36864,1.0,1
36865,1.0,1
36866,1.0,1
36867,0.5,1
36868,-0.1,0
36869,0.5,1
36870,0.5,1
36871,0.5,1
36872,0.5,1
36873,1.0,1
36874,0.5,1
36875,0.5,1
36876,0.5,1
36877,1.0,1
36878,0.5,1
36879,-0.1,0
36880,0.5,1
36881,0.5,1
36882,0.5,1
36883,0.5,1
36884,0.5,1
36885,0.5,1
36886,0.5,1
36887,0.5,1
36888,1.0,1
36889,0.5,1
36890,0.5,1
36891,0.5,1
36892,0.5,1
36893,1.0,1
36894,0.5,1
36895,0.5,1
36896,0.5,1
36897,0.5,1
36898,-0.1,0
36899,-0.1,0
36900,0.5,1
36901,0.5,1
36902,0.5,1
36903,0.5,1
36904,0.5,1
36905,1.0,1
36906,0.5,1
36907,0.5,1
36908,0.5,1
36909,1.0,1
36910,0.5,1
36911,1.0,1
36912,0.5,1
36913,0.5,1
36914,1.0,1
36915,0.5,1
36916,1.0,1
36917,1.0,1
36918,1.0,1
36919,0.5,1
36920,-0.1,0
36921,0.5,1
36922,-0.1,0
36923,1.0,1
36924,0.5,1
36925,1.0,1
36926,1.0,1
36927,0.5,1
36928,-0.1,0
36929,0.5,1
36930,1.0,1
36931,0.5,1
36932,-0.1,0
36933,1.0,1
36934,-0.1,0
36935,-0.1,0
36936,0.5,1
36937,0.5,1
36938,0.5,1
36939,0.5,1
36940,1.0,1
36941,1.0,1
36942,-0.1,0
36943,0.5,1
36944,1.0,1
36945,1.0,1
36946,-0.1,0
36947,0.5,1
36948,1.0,1
36949,0.5,1
36950,0.5,1
36951,0.5,1
36952,-0.1,0
36953,1.0,1
36954,0.5,1
36955,0.5,1
36956,-0.1,0
36957,1.0,1
36958,0.5,1
36959,1.0,1
36960,0.5,1
36961,-0.1,0
36962,1.0,1
36963,1.0,1
36964,0.5,1
36965,0.5,1
36966,0.5,1
36967,0.5,1
36968,-0.1,0
36969,1.0,1
36970,0.5,1
36971,1.0,1
36972,0.5,1
36973,0.5,1
36974,0.5,1
36975,1.0,1
36976,0.5,1
36977,0.5,1
36978,-0.1,0
36979,1.0,1
36980,1.0,1
36981,0.5,1
36982,1.0,1
36983,0.5,1
36984,1.0,1
36985,0.5,1
36986,-0.1,0
36987,1.0,1
36988,1.0,1
36989,-0.1,0
36990,0.5,1
36991,-0.1,0
36992,0.5,1
36993,0.5,1
36994,0.5,1
36995,0.5,1
36996,0.5,1
36997,1.0,1
36998,0.5,1
36999,1.0,1
37000,1.0,1
37001,-0.1,0
37002,0.5,1
37003,0.5,1
37004,0.5,1
37005,0.5,1
37006,1.0,1
37007,-0.1,0
37008,0.5,1
37009,0.5,1
37010,1.0,1
37011,-0.1,0
37012,0.5,1
37013,-0.1,0
37014,1.0,1
37015,0.5,1
37016,0.5,1
37017,0.5,1
37018,0.5,1
37019,1.0,1
37020,-0.1,0
37021,0.5,1
37022,-0.1,0
37023,0.5,1
37024,1.0,1
37025,-0.1,0
37026,0.5,1
37027,0.5,1
37028,-0.1,0
37029,0.5,1
37030,0.5,1
37031,0.5,1
37032,0.5,1
37033,0.5,1
37034,0.5,1
37035,1.0,1
37036,0.5,1
37037,0.5,1
37038,0.5,1
37039,0.5,1
37040,0.5,1
37041,0.5,1
37042,1.0,1
37043,-0.1,0
37044,0.5,1
37045,-0.1,0
37046,0.5,1
37047,0.5,1
37048,1.0,1
37049,0.5,1
37050,0.5,1
37051,0.5,1
37052,0.5,1
37053,1.0,1
37054,0.5,1
37055,1.0,1
37056,1.0,1
37057,0.5,1
37058,0.5,1
37059,0.5,1
37060,1.0,1
37061,1.0,1
37062,0.5,1
37063,1.0,1
37064,-0.1,0
37065,0.5,1
37066,-0.1,0
37067,0.5,1
37068,0.5,1
37069,1.0,1
37070,0.5,1
37071,0.5,1
37072,1.0,1
37073,0.5,1
37074,0.5,1
37075,1.0,1
37076,0.5,1
37077,1.0,1
37078,-0.1,0
37079,0.5,1
37080,1.0,1
37081,-0.1,0
37082,-0.1,0
37083,0.5,1
37084,0.5,1
37085,0.5,1
37086,-0.1,0
37087,-0.1,0
37088,0.5,1
37089,0.5,1
37090,0.5,1
37091,0.5,1
37092,0.5,1
37093,0.5,1
37094,1.0,1
37095,0.5,1
37096,1.0,1
37097,0.5,1
37098,0.5,1
37099,0.5,1
37100,-0.1,0
37101,1.0,1
37102,-0.1,0
37103,0.5,1
37104,0.5,1
37105,0.5,1
37106,1.0,1
37107,-0.1,0
37108,0.5,1
37109,0.5,1
37110,1.0,1
37111,1.0,1
37112,0.5,1
37113,1.0,1
37114,1.0,1
37115,0.5,1
37116,0.5,1
37117,0.5,1
37118,-0.1,0
37119,0.5,1
37120,0.5,1
37121,0.5,1
37122,1.0,1
37123,1.0,1
37124,0.5,1
37125,0.5,1
37126,0.5,1
37127,-0.1,0
37128,0.5,1
37129,1.0,1
37130,1.0,1
37131,1.0,1
37132,-0.1,0
37133,0.5,1
37134,0.5,1
37135,-0.1,0
37136,0.5,1
37137,0.5,1
37138,0.5,1
37139,0.5,1
37140,-0.1,0
37141,0.5,1
37142,1.0,1
37143,-0.1,0
37144,0.5,1
37145,-0.1,0
37146,1.0,1
37147,1.0,1
37148,1.0,1
37149,0.5,1
37150,0.5,1
37151,0.5,1
37152,0.5,1
37153,0.5,1
37154,-0.1,0
37155,0.5,1
37156,0.5,1
37157,0.5,1
37158,0.5,1
37159,1.0,1
37160,0.5,1
37161,0.5,1
37162,0.5,1
37163,0.5,1
37164,0.5,1
37165,0.5,1
37166,1.0,1
37167,0.5,1
37168,0.5,1
37169,0.5,1
37170,0.5,1
37171,0.5,1
37172,0.5,1
37173,0.5,1
37174,1.0,1
37175,0.5,1
37176,-0.1,0
37177,0.5,1
37178,-0.1,0
37179,1.0,1
37180,0.5,1
37181,-0.1,0
37182,0.5,1
37183,1.0,1
37184,0.5,1
37185,1.0,1
37186,-0.1,0
37187,1.0,1
37188,0.5,1
37189,0.5,1
37190,0.5,1
37191,-0.1,0
37192,0.5,1
37193,-0.1,0
37194,-0.1,0
37195,-0.1,0
37196,-0.1,0
37197,-0.1,0
37198,0.5,1
37199,-0.1,0
37200,1.0,1
37201,1.0,1
37202,0.5,1
37203,-0.1,0
37204,-0.1,0
37205,0.5,1
37206,0.5,1
37207,1.0,1
37208,0.5,1
37209,0.5,1
37210,0.5,1
37211,0.5,1
37212,0.5,1
37213,0.5,1
37214,0.5,1
37215,0.5,1
37216,0.5,1
37217,0.5,1
37218,0.5,1
37219,0.5,1
37220,1.0,1
37221,1.0,1
37222,1.0,1
37223,1.0,1
37224,0.5,1
37225,0.5,1
37226,0.5,1
37227,1.0,1
37228,0.5,1
37229,0.5,1
37230,1.0,1
37231,0.5,1
37232,0.5,1
37233,0.5,1
37234,1.0,1
37235,0.5,1
37236,0.5,1
37237,1.0,1
37238,-0.1,0
37239,0.5,1
37240,0.5,1
37241,0.5,1
37242,0.5,1
37243,0.5,1
37244,0.5,1
37245,0.5,1
37246,0.5,1
37247,0.5,1
37248,1.0,1
37249,1.0,1
37250,0.5,1
37251,-0.1,0
37252,-0.1,0
37253,-0.1,0
37254,0.5,1
37255,0.5,1
37256,0.5,1
37257,1.0,1
37258,1.0,1
37259,-0.1,0
37260,0.5,1
37261,0.5,1
37262,-0.1,0
37263,-0.1,0
37264,0.5,1
37265,0.5,1
37266,0.5,1
37267,0.5,1
37268,0.5,1
37269,1.0,1
37270,0.5,1
37271,1.0,1
37272,1.0,1
37273,-0.1,0
37274,0.5,1
37275,0.5,1
37276,0.5,1
37277,0.5,1
37278,-0.1,0
37279,0.5,1
37280,1.0,1
37281,0.5,1
37282,0.5,1
37283,0.5,1
37284,0.5,1
37285,1.0,1
37286,1.0,1
37287,-0.1,0
37288,0.5,1
37289,0.5,1
37290,1.0,1
37291,1.0,1
37292,0.5,1
37293,1.0,1
37294,0.5,1
37295,0.5,1
37296,0.5,1
37297,-0.1,0
37298,-0.1,0
37299,0.5,1
37300,-0.1,0
37301,1.0,1
37302,1.0,1
37303,0.5,1
37304,-0.1,0
37305,0.5,1
37306,0.5,1
37307,0.5,1
37308,0.5,1
37309,-0.1,0
37310,1.0,1
37311,0.5,1
37312,0.5,1
37313,1.0,1
37314,1.0,1
37315,0.5,1
37316,1.0,1
37317,0.5,1
37318,1.0,1
37319,0.5,1
37320,1.0,1
37321,-0.1,0
37322,-0.1,0
37323,0.5,1
37324,0.5,1
37325,0.5,1
37326,0.5,1
37327,0.5,1
37328,0.5,1
37329,1.0,1
37330,0.5,1
37331,0.5,1
37332,1.0,1
37333,0.5,1
37334,0.5,1
37335,1.0,1
37336,0.5,1
37337,0.5,1
37338,0.5,1
37339,1.0,1
37340,-0.1,0
37341,0.5,1
37342,0.5,1
37343,1.0,1
37344,1.0,1
37345,0.5,1
37346,0.5,1
37347,-0.1,0
37348,0.5,1
37349,0.5,1
37350,-0.1,0
37351,0.5,1
37352,0.5,1
37353,-0.1,0
37354,0.5,1
37355,0.5,1
37356,0.5,1
37357,0.5,1
37358,0.5,1
37359,0.5,1
37360,-0.1,0
37361,0.5,1
37362,0.5,1
37363,0.5,1
37364,-0.1,0
37365,-0.1,0
37366,0.5,1
37367,0.5,1
37368,-0.1,0
37369,0.5,1
37370,1.0,1
37371,0.5,1
37372,0.5,1
37373,0.5,1
37374,0.5,1
37375,0.5,1
37376,0.5,1
37377,0.5,1
37378,-0.1,0
37379,1.0,1
37380,1.0,1
37381,0.5,1
37382,-0.1,0
37383,0.5,1
37384,0.5,1
37385,1.0,1
37386,0.5,1
37387,0.5,1
37388,1.0,1
37389,0.5,1
37390,-0.1,0
37391,1.0,1
37392,1.0,1
37393,0.5,1
37394,0.5,1
37395,0.5,1
37396,0.5,1
37397,0.5,1
37398,0.5,1
37399,0.5,1
37400,0.5,1
37401,1.0,1
37402,0.5,1
37403,1.0,1
37404,0.5,1
37405,0.5,1
37406,0.5,1
37407,0.5,1
37408,1.0,1
37409,0.5,1
37410,1.0,1
37411,0.5,1
37412,1.0,1
37413,1.0,1
37414,0.5,1
37415,1.0,1
37416,0.5,1
37417,0.5,1
37418,0.5,1
37419,-0.1,0
37420,-0.1,0
37421,0.5,1
37422,0.5,1
37423,0.5,1
37424,0.5,1
37425,1.0,1
37426,1.0,1
37427,1.0,1
37428,1.0,1
37429,-0.1,0
37430,0.5,1
37431,0.5,1
37432,1.0,1
37433,0.5,1
37434,1.0,1
37435,0.5,1
37436,0.5,1
37437,0.5,1
37438,-0.1,0
37439,0.5,1
37440,1.0,1
37441,0.5,1
37442,0.5,1
37443,0.5,1
37444,-0.1,0
37445,1.0,1
37446,1.0,1
37447,0.5,1
37448,0.5,1
37449,1.0,1
37450,0.5,1
37451,0.5,1
37452,0.5,1
37453,0.5,1
37454,0.5,1
37455,0.5,1
37456,-0.1,0
37457,0.5,1
37458,0.5,1
37459,-0.1,0
37460,1.0,1
37461,1.0,1
37462,-0.1,0
37463,-0.1,0
37464,0.5,1
37465,1.0,1
37466,1.0,1
37467,1.0,1
37468,1.0,1
37469,0.5,1
37470,1.0,1
37471,0.5,1
37472,-0.1,0
37473,0.5,1
37474,0.5,1
37475,0.5,1
37476,0.5,1
37477,0.5,1
37478,1.0,1
37479,-0.1,0
37480,1.0,1
37481,1.0,1
37482,-0.1,0
37483,0.5,1
37484,1.0,1
37485,1.0,1
37486,0.5,1
37487,0.5,1
37488,0.5,1
37489,0.5,1
37490,-0.1,0
37491,0.5,1
37492,1.0,1
37493,1.0,1
37494,1.0,1
37495,0.5,1
37496,1.0,1
37497,0.5,1
37498,0.5,1
37499,0.5,1
37500,0.5,1
37501,0.5,1
37502,0.5,1
37503,0.5,1
37504,-0.1,0
37505,-0.1,0
37506,0.5,1
37507,0.5,1
37508,0.5,1
37509,0.5,1
37510,0.5,1
37511,0.5,1
37512,0.5,1
37513,0.5,1
37514,-0.1,0
37515,-0.1,0
37516,0.5,1
37517,0.5,1
37518,1.0,1
37519,1.0,1
37520,1.0,1
37521,0.5,1
37522,-0.1,0
37523,0.5,1
37524,0.5,1
37525,0.5,1
37526,0.5,1
37527,0.5,1
37528,0.5,1
37529,0.5,1
37530,-0.1,0
37531,1.0,1
37532,0.5,1
37533,-0.1,0
37534,0.5,1
37535,1.0,1
37536,0.5,1
37537,1.0,1
37538,1.0,1
37539,1.0,1
37540,0.5,1
37541,0.5,1
37542,-0.1,0
37543,-0.1,0
37544,-0.1,0
37545,0.5,1
37546,1.0,1
37547,1.0,1
37548,0.5,1
37549,1.0,1
37550,1.0,1
37551,0.5,1
37552,0.5,1
37553,0.5,1
37554,0.5,1
37555,-0.1,0
37556,1.0,1
37557,0.5,1
37558,-0.1,0
37559,0.5,1
37560,0.5,1
37561,0.5,1
37562,0.5,1
37563,-0.1,0
37564,-0.1,0
37565,1.0,1
37566,0.5,1
37567,0.5,1
37568,0.5,1
37569,1.0,1
37570,-0.1,0
37571,1.0,1
37572,1.0,1
37573,0.5,1
37574,-0.1,0
37575,0.5,1
37576,0.5,1
37577,1.0,1
37578,1.0,1
37579,1.0,1
37580,0.5,1
37581,0.5,1
37582,0.5,1
37583,-0.1,0
37584,0.5,1
37585,-0.1,0
37586,0.5,1
37587,-0.1,0
37588,-0.1,0
37589,0.5,1
37590,-0.1,0
37591,1.0,1
37592,1.0,1
37593,1.0,1
37594,-0.1,0
37595,-0.1,0
37596,0.5,1
37597,1.0,1
37598,-0.1,0
37599,-0.1,0
37600,0.5,1
37601,0.5,1
37602,1.0,1
37603,0.5,1
37604,0.5,1
37605,0.5,1
37606,0.5,1
37607,1.0,1
37608,0.5,1
37609,0.5,1
37610,-0.1,0
37611,1.0,1
37612,0.5,1
37613,-0.1,0
37614,1.0,1
37615,-0.1,0
37616,0.5,1
37617,0.5,1
37618,0.5,1
37619,0.5,1
37620,-0.1,0
37621,1.0,1
37622,0.5,1
37623,0.5,1
37624,1.0,1
37625,1.0,1
37626,0.5,1
37627,1.0,1
37628,1.0,1
37629,0.5,1
37630,-0.1,0
37631,0.5,1
37632,0.5,1
37633,0.5,1
37634,-0.1,0
37635,-0.1,0
37636,0.5,1
37637,0.5,1
37638,-0.1,0
37639,0.5,1
37640,1.0,1
37641,0.5,1
37642,0.5,1
37643,1.0,1
37644,0.5,1
37645,-0.1,0
37646,1.0,1
37647,1.0,1
37648,0.5,1
37649,0.5,1
37650,0.5,1
37651,-0.1,0
37652,0.5,1
37653,1.0,1
37654,1.0,1
37655,1.0,1
37656,1.0,1
37657,0.5,1
37658,0.5,1
37659,0.5,1
37660,0.5,1
37661,-0.1,0
37662,0.5,1
37663,1.0,1
37664,0.5,1
37665,1.0,1
37666,0.5,1
37667,0.5,1
37668,1.0,1
37669,1.0,1
37670,1.0,1
37671,0.5,1
37672,0.5,1
37673,1.0,1
37674,-0.1,0
37675,-0.1,0
37676,0.5,1
37677,1.0,1
37678,1.0,1
37679,0.5,1
37680,1.0,1
37681,1.0,1
37682,-0.1,0
37683,0.5,1
37684,0.5,1
37685,-0.1,0
37686,0.5,1
37687,1.0,1
37688,0.5,1
37689,0.5,1
37690,1.0,1
37691,-0.1,0
37692,0.5,1
37693,0.5,1
37694,0.5,1
37695,0.5,1
37696,1.0,1
37697,-0.1,0
37698,0.5,1
37699,0.5,1
37700,0.5,1
37701,0.5,1
37702,0.5,1
37703,0.5,1
37704,1.0,1
37705,0.5,1
37706,0.5,1
37707,-0.1,0
37708,0.5,1
37709,0.5,1
37710,0.5,1
37711,1.0,1
37712,0.5,1
37713,1.0,1
37714,0.5,1
37715,0.5,1
37716,0.5,1
37717,0.5,1
37718,-0.1,0
37719,1.0,1
37720,-0.1,0
37721,0.5,1
37722,0.5,1
37723,0.5,1
37724,1.0,1
37725,0.5,1
37726,-0.1,0
37727,1.0,1
37728,0.5,1
37729,-0.1,0
37730,0.5,1
37731,0.5,1
37732,0.5,1
37733,0.5,1
37734,0.5,1
37735,1.0,1
37736,0.5,1
37737,0.5,1
37738,1.0,1
37739,-0.1,0
37740,0.5,1
37741,0.5,1
37742,0.5,1
37743,0.5,1
37744,0.5,1
37745,0.5,1
37746,1.0,1
37747,0.5,1
37748,0.5,1
37749,0.5,1
37750,0.5,1
37751,0.5,1
37752,1.0,1
37753,1.0,1
37754,1.0,1
37755,0.5,1
37756,0.5,1
37757,0.5,1
37758,-0.1,0
37759,0.5,1
37760,0.5,1
37761,0.5,1
37762,0.5,1
37763,-0.1,0
37764,0.5,1
37765,0.5,1
37766,0.5,1
37767,-0.1,0
37768,0.5,1
37769,0.5,1
37770,0.5,1
37771,0.5,1
37772,0.5,1
37773,0.5,1
37774,0.5,1
37775,1.0,1
37776,0.5,1
37777,0.5,1
37778,0.5,1
37779,1.0,1
37780,0.5,1
37781,1.0,1
37782,0.5,1
37783,0.5,1
37784,0.5,1
37785,0.5,1
37786,0.5,1
37787,1.0,1
37788,0.5,1
37789,1.0,1
37790,0.5,1
37791,-0.1,0
37792,0.5,1
37793,0.5,1
37794,1.0,1
37795,0.5,1
37796,0.5,1
37797,0.5,1
37798,0.5,1
37799,1.0,1
37800,0.5,1
37801,0.5,1
37802,0.5,1
37803,0.5,1
37804,0.5,1
37805,-0.1,0
37806,0.5,1
37807,-0.1,0
37808,1.0,1
37809,-0.1,0
37810,-0.1,0
37811,0.5,1
37812,1.0,1
37813,-0.1,0
37814,1.0,1
37815,-0.1,0
37816,0.5,1
37817,1.0,1
37818,1.0,1
37819,0.5,1
37820,0.5,1
37821,1.0,1
37822,1.0,1
37823,0.5,1
37824,-0.1,0
37825,0.5,1
37826,-0.1,0
37827,0.5,1
37828,-0.1,0
37829,1.0,1
37830,0.5,1
37831,-0.1,0
37832,0.5,1
37833,-0.1,0
37834,-0.1,0
37835,1.0,1
37836,0.5,1
37837,0.5,1
37838,-0.1,0
37839,0.5,1
37840,1.0,1
37841,-0.1,0
37842,0.5,1
37843,0.5,1
37844,-0.1,0
37845,-0.1,0
37846,0.5,1
37847,-0.1,0
37848,0.5,1
37849,1.0,1
37850,0.5,1
37851,0.5,1
37852,0.5,1
37853,0.5,1
37854,-0.1,0
37855,0.5,1
37856,0.5,1
37857,0.5,1
37858,0.5,1
37859,-0.1,0
37860,1.0,1
37861,-0.1,0
37862,1.0,1
37863,-0.1,0
37864,0.5,1
37865,0.5,1
37866,1.0,1
37867,0.5,1
37868,-0.1,0
37869,0.5,1
37870,1.0,1
37871,-0.1,0
37872,0.5,1
37873,-0.1,0
37874,0.5,1
37875,0.5,1
37876,1.0,1
37877,1.0,1
37878,-0.1,0
37879,-0.1,0
37880,0.5,1
37881,0.5,1
37882,1.0,1
37883,-0.1,0
37884,0.5,1
37885,0.5,1
37886,0.5,1
37887,1.0,1
37888,0.5,1
37889,-0.1,0
37890,0.5,1
37891,-0.1,0
37892,0.5,1
37893,0.5,1
37894,0.5,1
37895,1.0,1
37896,0.5,1
37897,0.5,1
37898,1.0,1
37899,1.0,1
37900,0.5,1
37901,0.5,1
37902,0.5,1
37903,-0.1,0
37904,0.5,1
37905,-0.1,0
37906,1.0,1
37907,0.5,1
37908,0.5,1
37909,1.0,1
37910,-0.1,0
37911,0.5,1
37912,0.5,1
37913,1.0,1
37914,0.5,1
37915,0.5,1
37916,0.5,1
37917,0.5,1
37918,0.5,1
37919,0.5,1
37920,0.5,1
37921,-0.1,0
37922,0.5,1
37923,-0.1,0
37924,0.5,1
37925,0.5,1
37926,-0.1,0
37927,-0.1,0
37928,0.5,1
37929,0.5,1
37930,0.5,1
37931,1.0,1
37932,-0.1,0
37933,0.5,1
37934,1.0,1
37935,1.0,1
37936,0.5,1
37937,1.0,1
37938,1.0,1
37939,0.5,1
37940,0.5,1
37941,1.0,1
37942,-0.1,0
37943,0.5,1
37944,0.5,1
37945,0.5,1
37946,0.5,1
37947,0.5,1
37948,0.5,1
37949,0.5,1
37950,1.0,1
37951,0.5,1
37952,1.0,1
37953,0.5,1
37954,0.5,1
37955,1.0,1
37956,0.5,1
37957,0.5,1
37958,-0.1,0
37959,0.5,1
37960,1.0,1
37961,1.0,1
37962,0.5,1
37963,0.5,1
37964,0.5,1
37965,0.5,1
37966,0.5,1
37967,1.0,1
37968,0.5,1
37969,0.5,1
37970,0.5,1
37971,0.5,1
37972,0.5,1
37973,0.5,1
37974,0.5,1
37975,0.5,1
37976,1.0,1
37977,0.5,1
37978,-0.1,0
37979,1.0,1
37980,0.5,1
37981,0.5,1
37982,0.5,1
37983,0.5,1
37984,0.5,1
37985,-0.1,0
37986,0.5,1
37987,0.5,1
37988,-0.1,0
37989,-0.1,0
37990,0.5,1
37991,0.5,1
37992,1.0,1
37993,0.5,1
37994,0.5,1
37995,-0.1,0
37996,0.5,1
37997,0.5,1
37998,0.5,1
37999,0.5,1
38000,0.5,1
38001,1.0,1
38002,0.5,1
38003,0.5,1
38004,1.0,1
38005,0.5,1
38006,0.5,1
38007,0.5,1
38008,1.0,1
38009,0.5,1
38010,-0.1,0
38011,0.5,1
38012,1.0,1
38013,0.5,1
38014,-0.1,0
38015,0.5,1
38016,0.5,1
38017,0.5,1
38018,0.5,1
38019,0.5,1
38020,-0.1,0
38021,0.5,1
38022,0.5,1
38023,-0.1,0
38024,0.5,1
38025,-0.1,0
38026,0.5,1
38027,0.5,1
38028,0.5,1
38029,0.5,1
38030,0.5,1
38031,0.5,1
38032,0.5,1
38033,-0.1,0
38034,0.5,1
38035,1.0,1
38036,1.0,1
38037,1.0,1
38038,0.5,1
38039,-0.1,0
38040,1.0,1
38041,0.5,1
38042,0.5,1
38043,1.0,1
38044,0.5,1
38045,0.5,1
38046,0.5,1
38047,0.5,1
38048,-0.1,0
38049,0.5,1
38050,0.5,1
38051,0.5,1
38052,0.5,1
38053,0.5,1
38054,0.5,1
38055,0.5,1
38056,1.0,1
38057,0.5,1
38058,1.0,1
38059,-0.1,0
38060,-0.1,0
38061,0.5,1
38062,0.5,1
38063,0.5,1
38064,0.5,1
38065,0.5,1
38066,1.0,1
38067,0.5,1
38068,1.0,1
38069,1.0,1
38070,1.0,1
38071,0.5,1
38072,-0.1,0
38073,-0.1,0
38074,0.5,1
38075,0.5,1
38076,-0.1,0
38077,-0.1,0
38078,0.5,1
38079,-0.1,0
38080,1.0,1
38081,-0.1,0
38082,1.0,1
38083,0.5,1
38084,0.5,1
38085,1.0,1
38086,1.0,1
38087,1.0,1
38088,0.5,1
38089,0.5,1
38090,0.5,1
38091,0.5,1
38092,-0.1,0
38093,1.0,1
38094,0.5,1
38095,0.5,1
38096,-0.1,0
38097,0.5,1
38098,-0.1,0
38099,0.5,1
38100,-0.1,0
38101,1.0,1
38102,0.5,1
38103,-0.1,0
38104,-0.1,0
38105,0.5,1
38106,-0.1,0
38107,0.5,1
38108,0.5,1
38109,0.5,1
38110,-0.1,0
38111,-0.1,0
38112,1.0,1
38113,0.5,1
38114,0.5,1
38115,0.5,1
38116,0.5,1
38117,-0.1,0
38118,1.0,1
38119,1.0,1
38120,-0.1,0
38121,-0.1,0
38122,1.0,1
38123,0.5,1
38124,0.5,1
38125,0.5,1
38126,1.0,1
38127,-0.1,0
38128,1.0,1
38129,-0.1,0
38130,1.0,1
38131,0.5,1
38132,0.5,1
38133,-0.1,0
38134,-0.1,0
38135,0.5,1
38136,1.0,1
38137,0.5,1
38138,1.0,1
38139,-0.1,0
38140,0.5,1
38141,0.5,1
38142,-0.1,0
38143,1.0,1
38144,1.0,1
38145,0.5,1
38146,0.5,1
38147,0.5,1
38148,0.5,1
38149,1.0,1
38150,1.0,1
38151,0.5,1
38152,0.5,1
38153,0.5,1
38154,0.5,1
38155,0.5,1
38156,0.5,1
38157,0.5,1
38158,0.5,1
38159,1.0,1
38160,0.5,1
38161,0.5,1
38162,0.5,1
38163,0.5,1
38164,1.0,1
38165,1.0,1
38166,0.5,1
38167,0.5,1
38168,0.5,1
38169,0.5,1
38170,1.0,1
38171,0.5,1
38172,1.0,1
38173,0.5,1
38174,1.0,1
38175,0.5,1
38176,0.5,1
38177,-0.1,0
38178,0.5,1
38179,0.5,1
38180,1.0,1
38181,0.5,1
38182,0.5,1
38183,0.5,1
38184,0.5,1
38185,-0.1,0
38186,0.5,1
38187,0.5,1
38188,0.5,1
38189,1.0,1
38190,1.0,1
38191,1.0,1
38192,1.0,1
38193,0.5,1
38194,0.5,1
38195,1.0,1
38196,-0.1,0
38197,0.5,1
38198,0.5,1
38199,-0.1,0
38200,-0.1,0
38201,1.0,1
38202,0.5,1
38203,0.5,1
38204,-0.1,0
38205,0.5,1
38206,0.5,1
38207,0.5,1
38208,1.0,1
38209,0.5,1
38210,1.0,1
38211,-0.1,0
38212,0.5,1
38213,1.0,1
38214,-0.1,0
38215,0.5,1
38216,1.0,1
38217,0.5,1
38218,0.5,1
38219,-0.1,0
38220,1.0,1
38221,1.0,1
38222,0.5,1
38223,1.0,1
38224,-0.1,0
38225,1.0,1
38226,1.0,1
38227,0.5,1
38228,0.5,1
38229,0.5,1
38230,0.5,1
38231,0.5,1
38232,1.0,1
38233,0.5,1
38234,0.5,1
38235,1.0,1
38236,0.5,1
38237,-0.1,0
38238,0.5,1
38239,0.5,1
38240,0.5,1
38241,0.5,1
38242,1.0,1
38243,0.5,1
38244,-0.1,0
38245,1.0,1
38246,-0.1,0
38247,0.5,1
38248,0.5,1
38249,0.5,1
38250,0.5,1
38251,0.5,1
38252,1.0,1
38253,1.0,1
38254,1.0,1
38255,0.5,1
38256,1.0,1
38257,0.5,1
38258,-0.1,0
38259,0.5,1
38260,0.5,1
38261,0.5,1
38262,1.0,1
38263,1.0,1
38264,0.5,1
38265,0.5,1
38266,0.5,1
38267,1.0,1
38268,0.5,1
38269,0.5,1
38270,0.5,1
38271,1.0,1
38272,0.5,1
38273,1.0,1
38274,-0.1,0
38275,0.5,1
38276,-0.1,0
38277,1.0,1
38278,1.0,1
38279,-0.1,0
38280,0.5,1
38281,0.5,1
38282,0.5,1
38283,0.5,1
38284,1.0,1
38285,1.0,1
38286,1.0,1
38287,0.5,1
38288,0.5,1
38289,-0.1,0
38290,0.5,1
38291,0.5,1
38292,1.0,1
38293,-0.1,0
38294,1.0,1
38295,0.5,1
38296,1.0,1
38297,-0.1,0
38298,1.0,1
38299,0.5,1
38300,0.5,1
38301,1.0,1
38302,1.0,1
38303,0.5,1
38304,0.5,1
38305,0.5,1
38306,1.0,1
38307,0.5,1
38308,-0.1,0
38309,-0.1,0
38310,0.5,1
38311,0.5,1
38312,1.0,1
38313,0.5,1
38314,-0.1,0
38315,0.5,1
38316,0.5,1
38317,0.5,1
38318,0.5,1
38319,0.5,1
38320,1.0,1
38321,1.0,1
38322,-0.1,0
38323,-0.1,0
38324,1.0,1
38325,0.5,1
38326,-0.1,0
38327,0.5,1
38328,0.5,1
38329,0.5,1
38330,-0.1,0
38331,0.5,1
38332,0.5,1
38333,1.0,1
38334,0.5,1
38335,1.0,1
38336,1.0,1
38337,1.0,1
38338,-0.1,0
38339,0.5,1
38340,-0.1,0
38341,0.5,1
38342,0.5,1
38343,1.0,1
38344,1.0,1
38345,1.0,1
38346,0.5,1
38347,1.0,1
38348,0.5,1
38349,0.5,1
38350,0.5,1
38351,0.5,1
38352,0.5,1
38353,0.5,1
38354,0.5,1
